"Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol","description"
"ENSG00000101197",41.5757416112949,-1.32923182816301,0.39964867876821,-3.32600080715879,0.000881016734903375,0.0692749870366611,"BIRC7","baculoviral IAP repeat containing 7 [Source:HGNC Symbol;Acc:13702]"
"ENSG00000101204",3.51217917836185,2.60969456929611,0.991438412189035,2.6322306430856,0.00848262555577251,0.183149169456125,"CHRNA4","cholinergic receptor, nicotinic, alpha 4 (neuronal) [Source:HGNC Symbol;Acc:1958]"
"ENSG00000101220",535.993380861407,0.679414957744633,0.248280724996079,2.73647886985735,0.00621005830339706,0.161605549354772,"C20orf27","chromosome 20 open reading frame 27 [Source:HGNC Symbol;Acc:15873]"
"ENSG00000101349",102.311288830409,2.76446197983723,0.805954281166765,3.43004813602475,0.000603474181422931,0.0610273590475583,"PAK7","p21 protein (Cdc42/Rac)-activated kinase 7 [Source:HGNC Symbol;Acc:15916]"
"ENSG00000101400",552.137999665806,0.763916138341237,0.224102355892128,3.40878227406476,0.000652535370825696,0.0627207488508688,"SNTA1","syntrophin, alpha 1 [Source:HGNC Symbol;Acc:11167]"
"ENSG00000101470",62.0749977220541,2.36312174922642,0.533052279668314,4.43318946257363,9.28492050956354e-06,0.0049247218382725,"TNNC2","troponin C type 2 (fast) [Source:HGNC Symbol;Acc:11944]"
"ENSG00000101883",4.17237878699803,1.84657430802568,0.646836718118399,2.85477657081254,0.00430671152088264,0.13962165420232,"RHOXF1","Rhox homeobox family, member 1 [Source:HGNC Symbol;Acc:29993]"
"ENSG00000101977",26.6792117984938,1.23467779142682,0.38387256936889,3.21637410418959,0.00129821479405412,0.0825087624665505,"MCF2","MCF.2 cell line derived transforming sequence [Source:HGNC Symbol;Acc:6940]"
"ENSG00000102010",119.2809323917,-1.13123415634927,0.33708260633852,-3.35595529130687,0.000790913535277226,0.0663888102883529,"BMX","BMX non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:1079]"
"ENSG00000102387",17.669627005255,1.28036065559629,0.424814297288491,3.01393023673777,0.00257887099080758,0.113813652865112,"TAF7L","TAF7-like RNA polymerase II, TATA box binding protein (TBP)-associated factor, 50kDa [Source:HGNC Symbol;Acc:11548]"
"ENSG00000102837",374.653719866903,-5.13271770002726,0.644025573771845,-7.9697420553762,1.59005900136706e-15,4.63852011878799e-11,"OLFM4","olfactomedin 4 [Source:HGNC Symbol;Acc:17190]"
"ENSG00000103154",34.0338956025208,1.64344494683649,0.539795369357916,3.0445702948348,0.00233012969570124,0.108915757598754,"NECAB2","N-terminal EF-hand calcium binding protein 2 [Source:HGNC Symbol;Acc:23746]"
"ENSG00000103222",8691.77041628291,0.689085285259661,0.266764200248453,2.58312503933389,0.00979098306766793,0.193573042797864,"ABCC1","ATP-binding cassette, sub-family C (CFTR/MRP), member 1 [Source:HGNC Symbol;Acc:51]"
"ENSG00000104044",53.0158463061528,1.43161822787096,0.439821581832334,3.2549976786194,0.00113393292696691,0.0776395665192664,"OCA2","oculocutaneous albinism II [Source:HGNC Symbol;Acc:8101]"
"ENSG00000104112",52.6624586835773,1.40306320317893,0.459013989504332,3.05668941527039,0.0022379603215096,0.107560611970489,"SCG3","secretogranin III [Source:HGNC Symbol;Acc:13707]"
"ENSG00000104381",1029.87099203556,0.650775364418979,0.223370218184605,2.91343837020002,0.0035747239070137,0.127703042970865,"GDAP1","ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:15968]"
"ENSG00000104725",220.607055493151,1.99067006987666,0.678698977129236,2.9330677324678,0.00335630662322861,0.124101604486951,"NEFL","neurofilament, light polypeptide [Source:HGNC Symbol;Acc:7739]"
"ENSG00000104823",1376.96577410431,0.687122311368464,0.234558352589588,2.92943015579044,0.0033958411995095,0.12427735106992,"ECH1","enoyl CoA hydratase 1, peroxisomal [Source:HGNC Symbol;Acc:3149]"
"ENSG00000104863",78.9895380344937,0.658126960737107,0.213766211525701,3.07872304065219,0.00207889848814403,0.102850129363505,"LIN7B","lin-7 homolog B (C. elegans) [Source:HGNC Symbol;Acc:17788]"
"ENSG00000104889",800.316493765447,0.693806212889482,0.219194220480178,3.16525778539961,0.00154945607513529,0.0905826305087105,"RNASEH2A","ribonuclease H2, subunit A [Source:HGNC Symbol;Acc:18518]"
"ENSG00000104969",1486.45225459275,0.534395299703786,0.182598585211119,2.92661248763741,0.00342675558570382,0.12427735106992,"SGTA","small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha [Source:HGNC Symbol;Acc:10819]"
"ENSG00000104976",308.925075029541,0.541448753705992,0.204586841241635,2.64654730685486,0.00813181303336393,0.179737044041069,"SNAPC2","small nuclear RNA activating complex, polypeptide 2, 45kDa [Source:HGNC Symbol;Acc:11135]"
"ENSG00000104983",191.350729047106,0.556033466965127,0.188959395246544,2.9426082055335,0.00325460024958028,0.122122310747682,"CCDC61","coiled-coil domain containing 61 [Source:HGNC Symbol;Acc:33629]"
"ENSG00000105141",103.541862157092,4.03723167096055,1.15284915881217,3.50196002668751,0.000461848904781851,0.0548153175358547,"CASP14","caspase 14, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:1502]"
"ENSG00000105193",15848.5049411943,0.573241121557584,0.187764671039438,3.0529764645511,0.00226583708437585,0.108095691510339,"RPS16","ribosomal protein S16 [Source:HGNC Symbol;Acc:10396]"
"ENSG00000105197",1851.73467225894,0.642894790897089,0.161562238616456,3.97923918610278,6.91361587092382e-05,0.0197729413908421,"TIMM50","translocase of inner mitochondrial membrane 50 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:23656]"
"ENSG00000105202",7504.02179472315,0.718051745712793,0.230456503955613,3.11577991242588,0.00183459140769018,0.0987429899356788,"FBL","fibrillarin [Source:HGNC Symbol;Acc:3599]"
"ENSG00000105204",550.483470729484,0.644758516371286,0.196270297497442,3.28505395157761,0.00101962845308884,0.0744999303941913,"DYRK1B","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1B [Source:HGNC Symbol;Acc:3092]"
"ENSG00000105245",748.931949411445,0.592099526399897,0.206640919750389,2.86535467958195,0.00416542408517835,0.137449950012194,"NUMBL","numb homolog (Drosophila)-like [Source:HGNC Symbol;Acc:8061]"
"ENSG00000105298",305.294930925911,0.533074573164084,0.190172607001831,2.80310914157554,0.00506125384705123,0.14818716828439,"CACTIN","cactin, spliceosome C complex subunit [Source:HGNC Symbol;Acc:29938]"
"ENSG00000105364",550.896670037946,0.523278489483169,0.202720090592496,2.58128579142683,0.00984330570237903,0.193592477594785,"MRPL4","mitochondrial ribosomal protein L4 [Source:HGNC Symbol;Acc:14276]"
"ENSG00000105366",251.160775883148,-0.679374068676361,0.248196972920302,-2.73723752825347,0.00619575394881361,0.16137726267392,"SIGLEC8","sialic acid binding Ig-like lectin 8 [Source:HGNC Symbol;Acc:10877]"
"ENSG00000105379",466.905596568012,0.664837627655038,0.240021865559517,2.76990442560402,0.00560727435698609,0.154278793182987,"ETFB","electron-transfer-flavoprotein, beta polypeptide [Source:HGNC Symbol;Acc:3482]"
"ENSG00000105409",127.929745636853,1.50308043700828,0.427436824281903,3.51649729649162,0.000437281112254965,0.0540752772725009,"ATP1A3","ATPase, Na+/K+ transporting, alpha 3 polypeptide [Source:HGNC Symbol;Acc:801]"
"ENSG00000105618",846.66217563281,0.509432165724635,0.141820441054805,3.59209266263508,0.000328033158755196,0.0485755497827745,"PRPF31","pre-mRNA processing factor 31 [Source:HGNC Symbol;Acc:15446]"
"ENSG00000105619",281.188365465408,0.5642077646718,0.204395462565641,2.7603732372024,0.00577353590098169,0.156094151347023,"TFPT","TCF3 (E2A) fusion partner (in childhood Leukemia) [Source:HGNC Symbol;Acc:13630]"
"ENSG00000105641",61.2764611052965,2.18467379130459,0.542470840392061,4.0272649304535,5.64294376510119e-05,0.017137128169775,"SLC5A5","solute carrier family 5 (sodium/iodide cotransporter), member 5 [Source:HGNC Symbol;Acc:11040]"
"ENSG00000105649",114.740862886949,0.549818657036114,0.215337684091685,2.55328582804864,0.0106711884515798,0.19929571671542,"RAB3A","RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:9777]"
"ENSG00000105655",705.656794512618,0.811099425215541,0.262855136841582,3.08572788404122,0.00203054558682015,0.101581870814628,"ISYNA1","inositol-3-phosphate synthase 1 [Source:HGNC Symbol;Acc:29821]"
"ENSG00000105671",895.484090774626,0.513316192087779,0.198803616304744,2.58202643205908,0.00982220618498053,0.193585562262682,"DDX49","DEAD (Asp-Glu-Ala-Asp) box polypeptide 49 [Source:HGNC Symbol;Acc:18684]"
"ENSG00000105675",11.2100835481187,3.08219277111335,0.981910018853845,3.1389768022849,0.00169538868680517,0.0950030356292851,"ATP4A","ATPase, H+/K+ exchanging, alpha polypeptide [Source:HGNC Symbol;Acc:819]"
"ENSG00000105732",372.450500773435,0.554893801234824,0.196270079593929,2.82719506907454,0.0046957713572914,0.14564970230365,"ZNF574","zinc finger protein 574 [Source:HGNC Symbol;Acc:26166]"
